#FamilyID	Gamma Cat Mean	Likelihood of Category	Likelihood of Family	Posterior Probability	Significant
OG0005513	0.359276	1.21902e-15	1.68386e-13	0.00723945	N/S
OG0005513	1.64072	1.67167e-13	1.68386e-13	0.992761	*
OG0005514	0.359276	1.75004e-09	2.08522e-09	0.839259	N/S
OG0005514	1.64072	3.3518e-10	2.08522e-09	0.160741	N/S
OG0005515	0.359276	2.2702e-07	2.29467e-07	0.989339	*
OG0005515	1.64072	2.44631e-09	2.29467e-07	0.0106608	N/S
OG0005516	0.359276	8.91763e-07	8.95088e-07	0.996285	*
OG0005516	1.64072	3.3254e-09	8.95088e-07	0.00371517	N/S
OG0005517	0.359276	2.13747e-07	2.16375e-07	0.987854	*
OG0005517	1.64072	2.62803e-09	2.16375e-07	0.0121457	N/S
OG0005518	0.359276	7.64388e-06	7.65065e-06	0.999115	*
OG0005518	1.64072	6.77308e-09	7.65065e-06	0.000885295	N/S
OG0005519	0.359276	1.3285e-07	1.34916e-07	0.984685	*
OG0005519	1.64072	2.06628e-09	1.34916e-07	0.0153153	N/S
OG0005520	0.359276	5.81768e-11	2.18198e-10	0.266624	N/S
OG0005520	1.64072	1.60021e-10	2.18198e-10	0.733376	N/S
OG0005521	0.359276	7.64388e-06	7.65065e-06	0.999115	*
OG0005521	1.64072	6.77308e-09	7.65065e-06	0.000885295	N/S
OG0005522	0.359276	2.58941e-09	3.24953e-09	0.796858	N/S
OG0005522	1.64072	6.60114e-10	3.24953e-09	0.203142	N/S
OG0005523	0.359276	5.55961e-12	6.88071e-11	0.0808	N/S
OG0005523	1.64072	6.32475e-11	6.88071e-11	0.9192	N/S
OG0005524	0.359276	1.4008e-06	1.40556e-06	0.99662	*
OG0005524	1.64072	4.75082e-09	1.40556e-06	0.00338003	N/S
OG0005525	0.359276	7.64388e-06	7.65065e-06	0.999115	*
OG0005525	1.64072	6.77308e-09	7.65065e-06	0.000885295	N/S
OG0005526	0.359276	7.64388e-06	7.65065e-06	0.999115	*
OG0005526	1.64072	6.77308e-09	7.65065e-06	0.000885295	N/S
OG0005527	0.359276	5.67073e-12	3.17011e-11	0.178881	N/S
OG0005527	1.64072	2.60304e-11	3.17011e-11	0.821119	N/S
OG0005528	0.359276	2.89377e-11	1.25812e-10	0.230008	N/S
OG0005528	1.64072	9.68739e-11	1.25812e-10	0.769992	N/S
OG0005529	0.359276	4.58726e-12	5.57272e-11	0.0823164	N/S
OG0005529	1.64072	5.11399e-11	5.57272e-11	0.917684	N/S
OG0005530	0.359276	9.31374e-10	1.14448e-09	0.8138	N/S
OG0005530	1.64072	2.13101e-10	1.14448e-09	0.1862	N/S
OG0005531	0.359276	2.76946e-10	4.89859e-10	0.565359	N/S
OG0005531	1.64072	2.12913e-10	4.89859e-10	0.434641	N/S
OG0005532	0.359276	1.47095e-10	1.69301e-10	0.868839	N/S
OG0005532	1.64072	2.22056e-11	1.69301e-10	0.131161	N/S
OG0005534	0.359276	1.04467e-08	1.12082e-08	0.932059	N/S
OG0005534	1.64072	7.61497e-10	1.12082e-08	0.0679412	N/S
OG0005535	0.359276	4.94462e-11	1.1907e-10	0.415269	N/S
OG0005535	1.64072	6.96241e-11	1.1907e-10	0.584731	N/S
OG0005536	0.359276	3.45612e-07	3.48481e-07	0.991767	*
OG0005536	1.64072	2.86907e-09	3.48481e-07	0.00823307	N/S
OG0005537	0.359276	8.60062e-07	8.63801e-07	0.995671	*
OG0005537	1.64072	3.73933e-09	8.63801e-07	0.00432892	N/S
OG0005538	0.359276	7.42266e-07	7.4545e-07	0.995729	*
OG0005538	1.64072	3.18364e-09	7.4545e-07	0.00427076	N/S
OG0005539	0.359276	1.44774e-07	1.47134e-07	0.983957	*
OG0005539	1.64072	2.36041e-09	1.47134e-07	0.0160426	N/S
OG0005541	0.359276	1.35576e-08	1.44759e-08	0.936562	N/S
OG0005541	1.64072	9.18318e-10	1.44759e-08	0.0634378	N/S
OG0005542	0.359276	1.83387e-06	1.83875e-06	0.997346	*
OG0005542	1.64072	4.88004e-09	1.83875e-06	0.002654	N/S
OG0005543	0.359276	2.50524e-09	3.1435e-09	0.796961	N/S
OG0005543	1.64072	6.38253e-10	3.1435e-09	0.203039	N/S
OG0005544	0.359276	4.75486e-10	7.63009e-10	0.623172	N/S
OG0005544	1.64072	2.87523e-10	7.63009e-10	0.376828	N/S
OG0005547	0.359276	2.50123e-07	2.52906e-07	0.988997	*
OG0005547	1.64072	2.78262e-09	2.52906e-07	0.0110026	N/S
OG0005548	0.359276	1.6067e-09	2.02573e-09	0.793146	N/S
OG0005548	1.64072	4.1903e-10	2.02573e-09	0.206854	N/S
OG0005549	0.359276	7.64388e-06	7.65065e-06	0.999115	*
OG0005549	1.64072	6.77308e-09	7.65065e-06	0.000885295	N/S
OG0005550	0.359276	1.21617e-10	2.66357e-10	0.456594	N/S
OG0005550	1.64072	1.4474e-10	2.66357e-10	0.543406	N/S
OG0005552	0.359276	1.07784e-13	4.50467e-12	0.0239272	N/S
OG0005552	1.64072	4.39688e-12	4.50467e-12	0.976073	*
OG0005553	0.359276	1.14591e-07	1.16687e-07	0.982041	*
OG0005553	1.64072	2.09556e-09	1.16687e-07	0.0179588	N/S
OG0005554	0.359276	1.4819e-15	4.71472e-13	0.00314314	N/S
OG0005554	1.64072	4.6999e-13	4.71472e-13	0.996857	*
OG0005555	0.359276	1.10721e-06	1.11101e-06	0.996584	*
OG0005555	1.64072	3.7949e-09	1.11101e-06	0.00341573	N/S
OG0005556	0.359276	2.9801e-14	5.45159e-11	0.000546648	N/S
OG0005556	1.64072	5.44861e-11	5.45159e-11	0.999453	*
OG0005557	0.359276	1.34012e-10	3.12778e-10	0.428458	N/S
OG0005557	1.64072	1.78766e-10	3.12778e-10	0.571542	N/S
OG0005558	0.359276	8.87993e-12	1.22182e-10	0.0726781	N/S
OG0005558	1.64072	1.13302e-10	1.22182e-10	0.927322	N/S
OG0005560	0.359276	5.83644e-10	8.51852e-10	0.685147	N/S
OG0005560	1.64072	2.68209e-10	8.51852e-10	0.314853	N/S
OG0005561	0.359276	5.8538e-09	6.38024e-09	0.91749	N/S
OG0005561	1.64072	5.26433e-10	6.38024e-09	0.0825099	N/S
OG0005562	0.359276	1.92055e-09	2.25512e-09	0.85164	N/S
OG0005562	1.64072	3.34568e-10	2.25512e-09	0.14836	N/S
OG0005563	0.359276	7.64388e-06	7.65065e-06	0.999115	*
OG0005563	1.64072	6.77308e-09	7.65065e-06	0.000885295	N/S
OG0005565	0.359276	1.04924e-06	1.05304e-06	0.996396	*
OG0005565	1.64072	3.79564e-09	1.05304e-06	0.00360447	N/S
OG0005567	0.359276	3.59274e-10	4.87731e-10	0.736623	N/S
OG0005567	1.64072	1.28457e-10	4.87731e-10	0.263377	N/S
OG0005568	0.359276	3.64256e-10	6.96416e-10	0.523043	N/S
OG0005568	1.64072	3.3216e-10	6.96416e-10	0.476957	N/S
OG0005569	0.359276	7.64388e-06	7.65065e-06	0.999115	*
OG0005569	1.64072	6.77308e-09	7.65065e-06	0.000885295	N/S
OG0005570	0.359276	1.04467e-08	1.12082e-08	0.932059	N/S
OG0005570	1.64072	7.61497e-10	1.12082e-08	0.0679412	N/S
OG0005571	0.359276	2.12491e-08	2.25767e-08	0.941198	N/S
OG0005571	1.64072	1.32756e-09	2.25767e-08	0.0588023	N/S
OG0005572	0.359276	1.09916e-09	1.37126e-09	0.801568	N/S
OG0005572	1.64072	2.72101e-10	1.37126e-09	0.198432	N/S
OG0005573	0.359276	1.17443e-06	1.17868e-06	0.996396	*
OG0005573	1.64072	4.24813e-09	1.17868e-06	0.00360415	N/S
OG0005574	0.359276	1.32841e-05	1.32906e-05	0.999507	*
OG0005574	1.64072	6.5473e-09	1.32906e-05	0.000492626	N/S
OG0005575	0.359276	1.02156e-08	1.10607e-08	0.923599	N/S
OG0005575	1.64072	8.45043e-10	1.10607e-08	0.0764006	N/S
OG0005576	0.359276	9.45995e-09	1.0114e-08	0.935334	N/S
OG0005576	1.64072	6.54034e-10	1.0114e-08	0.0646663	N/S
OG0005577	0.359276	3.59209e-13	2.00771e-12	0.178915	N/S
OG0005577	1.64072	1.6485e-12	2.00771e-12	0.821085	N/S
OG0005578	0.359276	7.49572e-11	2.18216e-10	0.343501	N/S
OG0005578	1.64072	1.43258e-10	2.18216e-10	0.656499	N/S
OG0005579	0.359276	1.01858e-08	1.09953e-08	0.926375	N/S
OG0005579	1.64072	8.09528e-10	1.09953e-08	0.0736247	N/S
OG0005580	0.359276	1.62282e-22	1.25506e-12	1.29303e-10	N/S
OG0005580	1.64072	1.25506e-12	1.25506e-12	1	*
OG0005581	0.359276	2.01011e-06	2.01507e-06	0.99754	*
OG0005581	1.64072	4.95736e-09	2.01507e-06	0.00246014	N/S
OG0005583	0.359276	1.04402e-09	1.40889e-09	0.741023	N/S
OG0005583	1.64072	3.6487e-10	1.40889e-09	0.258977	N/S
OG0005584	0.359276	7.64388e-06	7.65065e-06	0.999115	*
OG0005584	1.64072	6.77308e-09	7.65065e-06	0.000885295	N/S
OG0005586	0.359276	1.44774e-07	1.47134e-07	0.983957	*
OG0005586	1.64072	2.36041e-09	1.47134e-07	0.0160426	N/S
OG0005587	0.359276	1.69691e-06	1.70147e-06	0.997317	*
OG0005587	1.64072	4.56502e-09	1.70147e-06	0.00268298	N/S
OG0005588	0.359276	4.8596e-09	5.41779e-09	0.89697	N/S
OG0005588	1.64072	5.58194e-10	5.41779e-09	0.10303	N/S
OG0005589	0.359276	1.20313e-06	1.20705e-06	0.996754	*
OG0005589	1.64072	3.9175e-09	1.20705e-06	0.00324553	N/S
OG0005591	0.359276	3.51415e-10	6.36855e-10	0.551797	N/S
OG0005591	1.64072	2.8544e-10	6.36855e-10	0.448203	N/S
OG0005592	0.359276	3.61911e-13	2.60459e-11	0.0138951	N/S
OG0005592	1.64072	2.5684e-11	2.60459e-11	0.986105	*
OG0005593	0.359276	2.31216e-12	5.18809e-11	0.0445668	N/S
OG0005593	1.64072	4.95687e-11	5.18809e-11	0.955433	*
OG0005596	0.359276	3.85201e-07	3.87291e-07	0.994604	*
OG0005596	1.64072	2.08965e-09	3.87291e-07	0.00539556	N/S
OG0005597	0.359276	7.64388e-06	7.65065e-06	0.999115	*
OG0005597	1.64072	6.77308e-09	7.65065e-06	0.000885295	N/S
OG0005598	0.359276	1.83387e-06	1.83875e-06	0.997346	*
OG0005598	1.64072	4.88004e-09	1.83875e-06	0.002654	N/S
OG0005600	0.359276	1.02558e-09	1.30367e-09	0.78669	N/S
OG0005600	1.64072	2.78085e-10	1.30367e-09	0.21331	N/S
OG0005602	0.359276	5.17337e-15	2.43352e-12	0.00212588	N/S
OG0005602	1.64072	2.42834e-12	2.43352e-12	0.997874	*
OG0005603	0.359276	7.62021e-10	1.23713e-09	0.615959	N/S
OG0005603	1.64072	4.75108e-10	1.23713e-09	0.384041	N/S
OG0005604	0.359276	3.81215e-11	3.43226e-10	0.111068	N/S
OG0005604	1.64072	3.05105e-10	3.43226e-10	0.888932	N/S
OG0005605	0.359276	8.44775e-10	1.69696e-09	0.497818	N/S
OG0005605	1.64072	8.52181e-10	1.69696e-09	0.502182	N/S
OG0005606	0.359276	1.57645e-07	1.60403e-07	0.982807	*
OG0005606	1.64072	2.75773e-09	1.60403e-07	0.0171925	N/S
OG0005607	0.359276	1.84633e-12	1.21086e-10	0.0152481	N/S
OG0005607	1.64072	1.1924e-10	1.21086e-10	0.984752	*
OG0005608	0.359276	5.12014e-17	6.19394e-13	8.26637e-05	N/S
OG0005608	1.64072	6.19343e-13	6.19394e-13	0.999917	*
OG0005609	0.359276	3.05586e-11	1.95573e-10	0.156252	N/S
OG0005609	1.64072	1.65014e-10	1.95573e-10	0.843748	N/S
OG0005610	0.359276	1.26297e-15	4.03585e-12	0.000312938	N/S
OG0005610	1.64072	4.03459e-12	4.03585e-12	0.999687	*
OG0005611	0.359276	5.65682e-19	1.2982e-13	4.35745e-06	N/S
OG0005611	1.64072	1.29819e-13	1.2982e-13	0.999996	*
OG0005612	0.359276	9.79823e-09	1.07744e-08	0.909399	N/S
OG0005612	1.64072	9.76167e-10	1.07744e-08	0.0906006	N/S
OG0005613	0.359276	4.4317e-13	6.96512e-11	0.0063627	N/S
OG0005613	1.64072	6.9208e-11	6.96512e-11	0.993637	*
OG0005641	0.359276	3.23673e-07	3.27028e-07	0.989739	*
OG0005641	1.64072	3.35573e-09	3.27028e-07	0.0102613	N/S
OG0005642	0.359276	4.61953e-07	4.66417e-07	0.99043	*
OG0005642	1.64072	4.46356e-09	4.66417e-07	0.00956989	N/S
OG0005643	0.359276	3.14016e-09	3.9588e-09	0.79321	N/S
OG0005643	1.64072	8.18639e-10	3.9588e-09	0.20679	N/S
OG0005644	0.359276	6.35885e-06	6.36574e-06	0.998918	*
OG0005644	1.64072	6.88641e-09	6.36574e-06	0.00108179	N/S
OG0005645	0.359276	1.58685e-07	1.61472e-07	0.98274	*
OG0005645	1.64072	2.78703e-09	1.61472e-07	0.0172602	N/S
OG0005646	0.359276	1.00565e-05	1.00656e-05	0.999092	*
OG0005646	1.64072	9.14071e-09	1.00656e-05	0.000908115	N/S
OG0005647	0.359276	1.00565e-05	1.00656e-05	0.999092	*
OG0005647	1.64072	9.14071e-09	1.00656e-05	0.000908115	N/S
OG0005648	0.359276	4.86662e-09	6.04396e-09	0.805204	N/S
OG0005648	1.64072	1.17734e-09	6.04396e-09	0.194796	N/S
OG0005649	0.359276	1.11898e-05	1.11997e-05	0.999115	*
OG0005649	1.64072	9.91472e-09	1.11997e-05	0.000885265	N/S
OG0005650	0.359276	3.12917e-07	3.16239e-07	0.989495	*
OG0005650	1.64072	3.32202e-09	3.16239e-07	0.0105048	N/S
OG0005651	0.359276	1.74476e-08	1.89338e-08	0.921503	N/S
OG0005651	1.64072	1.48625e-09	1.89338e-08	0.0784971	N/S
OG0005652	0.359276	1.16988e-05	1.17083e-05	0.999186	*
OG0005652	1.64072	9.53118e-09	1.17083e-05	0.000814051	N/S
OG0005653	0.359276	5.06135e-07	5.10794e-07	0.99088	*
OG0005653	1.64072	4.65859e-09	5.10794e-07	0.0091203	N/S
OG0005654	0.359276	3.28198e-10	1.43775e-09	0.228273	N/S
OG0005654	1.64072	1.10955e-09	1.43775e-09	0.771727	N/S
OG0005655	0.359276	3.92468e-07	3.96664e-07	0.989421	*
OG0005655	1.64072	4.19622e-09	3.96664e-07	0.0105788	N/S
OG0005656	0.359276	1.80967e-08	1.96915e-08	0.919013	N/S
OG0005656	1.64072	1.59475e-09	1.96915e-08	0.080987	N/S
OG0005657	0.359276	1.72175e-07	1.75053e-07	0.983559	*
OG0005657	1.64072	2.87805e-09	1.75053e-07	0.016441	N/S
OG0005658	0.359276	3.80497e-09	4.78947e-09	0.794447	N/S
OG0005658	1.64072	9.84491e-10	4.78947e-09	0.205553	N/S
OG0005659	0.359276	1.18727e-05	1.18827e-05	0.999156	*
OG0005659	1.64072	1.00305e-08	1.18827e-05	0.000844127	N/S
OG0005660	0.359276	2.40679e-07	2.43565e-07	0.988152	*
OG0005660	1.64072	2.88565e-09	2.43565e-07	0.0118475	N/S
OG0005661	0.359276	1.0887e-07	1.11181e-07	0.979215	*
OG0005661	1.64072	2.31087e-09	1.11181e-07	0.0207847	N/S
OG0005662	0.359276	1.81183e-10	6.90659e-10	0.262334	N/S
OG0005662	1.64072	5.09475e-10	6.90659e-10	0.737666	N/S
OG0005663	0.359276	6.40899e-11	1.20619e-10	0.531342	N/S
OG0005663	1.64072	5.65291e-11	1.20619e-10	0.468658	N/S
OG0005664	0.359276	1.57103e-05	1.57208e-05	0.999328	*
OG0005664	1.64072	1.05653e-08	1.57208e-05	0.000672059	N/S
OG0005665	0.359276	7.79805e-07	7.85828e-07	0.992335	*
OG0005665	1.64072	6.02299e-09	7.85828e-07	0.00766452	N/S
OG0005666	0.359276	1.57103e-05	1.57208e-05	0.999328	*
OG0005666	1.64072	1.05653e-08	1.57208e-05	0.000672059	N/S
OG0005667	0.359276	7.3414e-06	7.34937e-06	0.998916	*
OG0005667	1.64072	7.96885e-09	7.34937e-06	0.00108429	N/S
OG0005668	0.359276	3.55195e-07	3.58626e-07	0.990433	*
OG0005668	1.64072	3.43096e-09	3.58626e-07	0.00956697	N/S
OG0005669	0.359276	1.9331e-08	2.20722e-08	0.87581	N/S
OG0005669	1.64072	2.74115e-09	2.20722e-08	0.12419	N/S
OG0005670	0.359276	2.04265e-07	2.07139e-07	0.986126	*
OG0005670	1.64072	2.87393e-09	2.07139e-07	0.0138744	N/S
OG0005671	0.359276	1.29221e-08	1.5315e-08	0.843754	N/S
OG0005671	1.64072	2.3929e-09	1.5315e-08	0.156246	N/S
OG0005672	0.359276	6.35885e-06	6.36574e-06	0.998918	*
OG0005672	1.64072	6.88641e-09	6.36574e-06	0.00108179	N/S
OG0005673	0.359276	1.00565e-05	1.00656e-05	0.999092	*
OG0005673	1.64072	9.14071e-09	1.00656e-05	0.000908115	N/S
OG0005674	0.359276	8.47807e-07	8.52023e-07	0.995052	*
OG0005674	1.64072	4.21591e-09	8.52023e-07	0.00494812	N/S
OG0005675	0.359276	9.27094e-08	9.46937e-08	0.979045	*
OG0005675	1.64072	1.98429e-09	9.46937e-08	0.0209548	N/S
OG0005676	0.359276	6.28543e-08	6.44922e-08	0.974603	*
OG0005676	1.64072	1.63791e-09	6.44922e-08	0.025397	N/S
OG0005677	0.359276	1.42717e-08	1.5375e-08	0.928239	N/S
OG0005677	1.64072	1.10333e-09	1.5375e-08	0.0717615	N/S
OG0005678	0.359276	1.00565e-05	1.00656e-05	0.999092	*
OG0005678	1.64072	9.14071e-09	1.00656e-05	0.000908115	N/S
OG0005679	0.359276	1.11898e-05	1.11997e-05	0.999115	*
OG0005679	1.64072	9.91472e-09	1.11997e-05	0.000885265	N/S
OG0005680	0.359276	1.39237e-06	1.39794e-06	0.996019	*
OG0005680	1.64072	5.56524e-09	1.39794e-06	0.00398104	N/S
OG0005681	0.359276	3.36804e-11	1.85145e-10	0.181914	N/S
OG0005681	1.64072	1.51464e-10	1.85145e-10	0.818086	N/S
OG0005682	0.359276	1.11898e-05	1.11997e-05	0.999115	*
OG0005682	1.64072	9.91472e-09	1.11997e-05	0.000885265	N/S
OG0005683	0.359276	1.42698e-07	1.44745e-07	0.985857	*
OG0005683	1.64072	2.04715e-09	1.44745e-07	0.0141432	N/S
OG0005684	0.359276	3.11137e-07	3.15091e-07	0.987454	*
OG0005684	1.64072	3.95306e-09	3.15091e-07	0.0125458	N/S
OG0005685	0.359276	1.00565e-05	1.00656e-05	0.999092	*
OG0005685	1.64072	9.14071e-09	1.00656e-05	0.000908115	N/S
OG0005686	0.359276	8.23088e-08	8.42823e-08	0.976585	*
OG0005686	1.64072	1.97347e-09	8.42823e-08	0.023415	N/S
OG0005687	0.359276	1.39237e-06	1.39794e-06	0.996019	*
OG0005687	1.64072	5.56524e-09	1.39794e-06	0.00398104	N/S
OG0005688	0.359276	2.07649e-10	5.31787e-10	0.390474	N/S
OG0005688	1.64072	3.24138e-10	5.31787e-10	0.609526	N/S
OG0005689	0.359276	7.00923e-08	7.17058e-08	0.977499	*
OG0005689	1.64072	1.61346e-09	7.17058e-08	0.0225011	N/S
OG0005690	0.359276	1.72207e-05	1.72314e-05	0.999376	*
OG0005690	1.64072	1.0759e-08	1.72314e-05	0.000624382	N/S
OG0005691	0.359276	9.64428e-08	9.88944e-08	0.975209	*
OG0005691	1.64072	2.45168e-09	9.88944e-08	0.0247908	N/S
OG0005692	0.359276	1.11898e-05	1.11997e-05	0.999115	*
OG0005692	1.64072	9.91472e-09	1.11997e-05	0.000885265	N/S
OG0005693	0.359276	1.67896e-09	2.1855e-09	0.768228	N/S
OG0005693	1.64072	5.06538e-10	2.1855e-09	0.231772	N/S
OG0005694	0.359276	1.57379e-08	1.7654e-08	0.891461	N/S
OG0005694	1.64072	1.91614e-09	1.7654e-08	0.108539	N/S
OG0005695	0.359276	1.32049e-06	1.32519e-06	0.99645	*
OG0005695	1.64072	4.7039e-09	1.32519e-06	0.0035496	N/S
OG0005696	0.359276	2.62734e-07	2.66356e-07	0.986401	*
OG0005696	1.64072	3.62228e-09	2.66356e-07	0.0135994	N/S
OG0005697	0.359276	7.3414e-06	7.34937e-06	0.998916	*
OG0005697	1.64072	7.96885e-09	7.34937e-06	0.00108429	N/S
OG0005698	0.359276	2.55988e-06	2.56599e-06	0.997617	*
OG0005698	1.64072	6.1146e-09	2.56599e-06	0.00238294	N/S
OG0005699	0.359276	4.81709e-07	4.84901e-07	0.993417	*
OG0005699	1.64072	3.19194e-09	4.84901e-07	0.00658266	N/S
OG0005700	0.359276	1.6671e-06	1.67285e-06	0.996565	*
OG0005700	1.64072	5.74643e-09	1.67285e-06	0.00343512	N/S
OG0005701	0.359276	1.72207e-05	1.72314e-05	0.999376	*
OG0005701	1.64072	1.0759e-08	1.72314e-05	0.000624382	N/S
OG0005702	0.359276	1.59213e-09	1.97729e-09	0.805207	N/S
OG0005702	1.64072	3.85163e-10	1.97729e-09	0.194793	N/S
OG0005703	0.359276	6.2608e-07	6.29425e-07	0.994685	*
OG0005703	1.64072	3.34513e-09	6.29425e-07	0.00531458	N/S
OG0005704	0.359276	5.44997e-07	5.4975e-07	0.991354	*
OG0005704	1.64072	4.75297e-09	5.4975e-07	0.00864568	N/S
OG0005705	0.359276	1.11898e-05	1.11997e-05	0.999115	*
OG0005705	1.64072	9.91472e-09	1.11997e-05	0.000885265	N/S
OG0005706	0.359276	1.11898e-05	1.11997e-05	0.999115	*
OG0005706	1.64072	9.91472e-09	1.11997e-05	0.000885265	N/S
OG0005707	0.359276	2.32934e-07	2.35889e-07	0.987475	*
OG0005707	1.64072	2.95443e-09	2.35889e-07	0.0125247	N/S
OG0005708	0.359276	2.22954e-07	2.26049e-07	0.986308	*
OG0005708	1.64072	3.09505e-09	2.26049e-07	0.0136919	N/S
OG0005709	0.359276	1.03422e-06	1.03821e-06	0.996155	*
OG0005709	1.64072	3.99203e-09	1.03821e-06	0.00384511	N/S
OG0005710	0.359276	3.15448e-08	3.72368e-08	0.847139	N/S
OG0005710	1.64072	5.69206e-09	3.72368e-08	0.152861	N/S
OG0005711	0.359276	2.03055e-07	2.06463e-07	0.983491	*
OG0005711	1.64072	3.40857e-09	2.06463e-07	0.0165093	N/S
OG0005712	0.359276	2.94125e-08	3.12904e-08	0.939985	N/S
OG0005712	1.64072	1.87791e-09	3.12904e-08	0.0600154	N/S
OG0005713	0.359276	2.03336e-07	2.06367e-07	0.985313	*
OG0005713	1.64072	3.03086e-09	2.06367e-07	0.0146868	N/S
OG0005714	0.359276	2.01001e-07	2.04019e-07	0.985211	*
OG0005714	1.64072	3.01728e-09	2.04019e-07	0.0147892	N/S
OG0005715	0.359276	3.58559e-07	3.62594e-07	0.988872	*
OG0005715	1.64072	4.03504e-09	3.62594e-07	0.0111283	N/S
OG0005716	0.359276	1.57103e-05	1.57208e-05	0.999328	*
OG0005716	1.64072	1.05653e-08	1.57208e-05	0.000672059	N/S
OG0005717	0.359276	0.00011492	0.000114935	0.999871	*
OG0005717	1.64072	1.47894e-08	0.000114935	0.000128676	N/S
OG0005718	0.359276	1.39237e-06	1.39794e-06	0.996019	*
OG0005718	1.64072	5.56524e-09	1.39794e-06	0.00398104	N/S
OG0005719	0.359276	1.55371e-07	1.5833e-07	0.981308	*
OG0005719	1.64072	2.95956e-09	1.5833e-07	0.0186923	N/S
OG0005723	0.359276	1.11898e-05	1.11997e-05	0.999115	*
OG0005723	1.64072	9.91472e-09	1.11997e-05	0.000885265	N/S
OG0005724	0.359276	7.29337e-07	7.34817e-07	0.992542	*
OG0005724	1.64072	5.48015e-09	7.34817e-07	0.00745784	N/S
OG0005725	0.359276	1.39669e-12	1.27491e-11	0.109552	N/S
OG0005725	1.64072	1.13524e-11	1.27491e-11	0.890448	N/S
OG0005727	0.359276	1.18727e-05	1.18827e-05	0.999156	*
OG0005727	1.64072	1.00305e-08	1.18827e-05	0.000844127	N/S
OG0005728	0.359276	8.47807e-07	8.52023e-07	0.995052	*
OG0005728	1.64072	4.21591e-09	8.52023e-07	0.00494812	N/S
OG0005729	0.359276	1.11898e-05	1.11997e-05	0.999115	*
OG0005729	1.64072	9.91472e-09	1.11997e-05	0.000885265	N/S
OG0005730	0.359276	7.3414e-06	7.34937e-06	0.998916	*
OG0005730	1.64072	7.96885e-09	7.34937e-06	0.00108429	N/S
OG0005731	0.359276	8.4845e-07	8.51399e-07	0.996537	*
OG0005731	1.64072	2.94871e-09	8.51399e-07	0.00346337	N/S
OG0005732	0.359276	2.05579e-07	2.08728e-07	0.984917	*
OG0005732	1.64072	3.14823e-09	2.08728e-07	0.0150829	N/S
OG0005733	0.359276	6.35885e-06	6.36574e-06	0.998918	*
OG0005733	1.64072	6.88641e-09	6.36574e-06	0.00108179	N/S
OG0005734	0.359276	2.40745e-07	2.43761e-07	0.987628	*
OG0005734	1.64072	3.0159e-09	2.43761e-07	0.0123724	N/S
OG0005735	0.359276	1.72207e-05	1.72314e-05	0.999376	*
OG0005735	1.64072	1.0759e-08	1.72314e-05	0.000624382	N/S
OG0005736	0.359276	3.09303e-09	3.8777e-09	0.797646	N/S
OG0005736	1.64072	7.84665e-10	3.8777e-09	0.202354	N/S
OG0005737	0.359276	9.01796e-09	1.05184e-08	0.85735	N/S
OG0005737	1.64072	1.50046e-09	1.05184e-08	0.14265	N/S
OG0005738	0.359276	6.08568e-10	9.80651e-10	0.620576	N/S
OG0005738	1.64072	3.72083e-10	9.80651e-10	0.379424	N/S
OG0005739	0.359276	2.86923e-07	2.90558e-07	0.987487	*
OG0005739	1.64072	3.63566e-09	2.90558e-07	0.0125127	N/S
OG0005740	0.359276	1.11898e-05	1.11997e-05	0.999115	*
OG0005740	1.64072	9.91472e-09	1.11997e-05	0.000885265	N/S
OG0005741	0.359276	3.22078e-07	3.26074e-07	0.987747	*
OG0005741	1.64072	3.99555e-09	3.26074e-07	0.0122535	N/S
OG0005742	0.359276	8.47807e-07	8.52023e-07	0.995052	*
OG0005742	1.64072	4.21591e-09	8.52023e-07	0.00494812	N/S
OG0005743	0.359276	1.0887e-07	1.11181e-07	0.979215	*
OG0005743	1.64072	2.31087e-09	1.11181e-07	0.0207847	N/S
OG0005744	0.359276	1.30581e-09	1.88199e-09	0.693846	N/S
OG0005744	1.64072	5.76178e-10	1.88199e-09	0.306154	N/S
OG0005746	0.359276	4.9278e-07	4.97298e-07	0.990914	*
OG0005746	1.64072	4.51839e-09	4.97298e-07	0.00908587	N/S
OG0005748	0.359276	4.30101e-07	4.34479e-07	0.989923	*
OG0005748	1.64072	4.37808e-09	4.34479e-07	0.0100766	N/S
OG0005750	0.359276	1.00565e-05	1.00656e-05	0.999092	*
OG0005750	1.64072	9.14071e-09	1.00656e-05	0.000908115	N/S
OG0005751	0.359276	8.39913e-07	8.45895e-07	0.992929	*
OG0005751	1.64072	5.98146e-09	8.45895e-07	0.00707116	N/S
OG0005752	0.359276	8.09687e-07	8.15095e-07	0.993365	*
OG0005752	1.64072	5.40787e-09	8.15095e-07	0.00663465	N/S
OG0005753	0.359276	2.5215e-07	2.55358e-07	0.987437	*
OG0005753	1.64072	3.20816e-09	2.55358e-07	0.0125634	N/S
OG0005754	0.359276	1.39237e-06	1.39794e-06	0.996019	*
OG0005754	1.64072	5.56524e-09	1.39794e-06	0.00398104	N/S
OG0005755	0.359276	2.24538e-07	2.27957e-07	0.985001	*
OG0005755	1.64072	3.41916e-09	2.27957e-07	0.0149991	N/S
OG0005756	0.359276	4.61953e-07	4.66417e-07	0.99043	*
OG0005756	1.64072	4.46356e-09	4.66417e-07	0.00956989	N/S
OG0005757	0.359276	2.37104e-08	2.53526e-08	0.935228	N/S
