Start	End	ACK
77483007	77484308	1
25916462	25918120	1
6954068	6957349	1
72579638	72577428	1
53515967	53514561	1
269403855	269406305	1
26227393	26228796	1
75863478	75865043	1
6204890	6206155	1
57758599	57756875	1
77484421	77483006	1
292610495	292612822	1
5715610	5714597	1
187757932	187759056	1
269403474	269406140	1
72644425	72645930	1
58820969	58822477	1
56126867	56129125	1
603125	599964	1
53046682	53048253	1
218448638	218446983	1
4708645	4707590	1
4851937	4850564	1
2427591	2428769	1
21108427	21109587	1
55697309	55695459	1
187759052	187757940	1
5002052	5004259	1
5701556	5703463	1
55926913	55928157	1
26253296	26254564	1
54214063	54215784	1
26392126	26383835	1
54476401	54475121	1
71895207	71896430	1
72515142	72516389	1
599961	602831	1
26250354	26251856	1
176745188	176744109	1
58019415	58021376	1
55928063	55926927	1
6718348	6720891	1
593942	595330	1
291527949	291530564	1
24307290	24305038	1
5680188	5678413	1
5930478	5929423	1
6137827	6136241	1
77529935	77531419	1
75880057	75881484	1
6554610	6552145	1
2627868	2624746	1
55100273	55101706	1
50538942	50537497	1
26070163	26072070	1
53514562	53516043	1
322150395	322147882	1
26310350	26311540	1
57610762	57609392	1
77904478	77905605	1
72247479	72249479	1
53061937	53058707	1
26440400	26442868	1
6543671	6544756	1
310456755	310458041	1
205116672	205118546	1
57715997	57718324	1
7079703	7078666	1
1215539	1217167	1
6432541	6434280	1
25425907	25424255	1
628610	626064	1
12255789	12258227	1
75115678	75114548	1
5664735	5667449	1
5422585	5420435	1
4755845	4760083	1
25393912	25396077	1
59154289	59153087	1
5080880	5078901	1
257562285	257564063	1
1794393	1792153	1
62148825	62147773	1
25866149	25867198	1
23929155	23930663	1
77975818	77977080	1
2417615	2418715	1
331160736	331162466	1
257562285	257564063	1
26080335	26082374	1
72503750	72501915	1
57165494	57164202	1
57132515	57130332	1
78167002	78168195	1
73605694	73607505	1
58009264	58008143	1
12258352	12256013	1
331160736	331162466	1
172993851	172992661	1
6544683	6543670	1
311714735	311716027	1
205114986	205118546	1
73593103	73591922	1
75905200	75906819	1
26313488	26314714	1
54994030	54990695	1
72315589	72318009	1
171074592	171075782	1
205114986	205118546	1
494728	496185	1
61636025	61638241	1
7075437	7076639	1
1771274	1772326	1
55695457	55697430	1
75889709	75888291	1
1602611	1605157	1
58205436	58206857	1
5714595	5715614	1
75875480	75873735	1
1088213	1086216	1
577181	578485	1
61638237	61636078	1
58633580	58635106	1
57756873	57758600	1
595359	593947	1
72110581	72111597	1
78127422	78125668	1
5703450	5701555	1
522380	523447	1
205114986	205116683	1
316655169	316656419	1
1878422	1880590	1
54215555	54214092	1
70441455	70440013	1
7075422	7076639	1
5353149	5351695	1
5042712	5040868	1
320691333	320693018	1
59153118	59154296	1
24260489	24258831	1
58870538	58868688	1
74979600	74980802	1
1880583	1878472	1
157065504	157062973	1
24305072	24307309	1
2936877	2934538	1
55919723	55920856	1
5964412	5965806	1
57902356	57900773	1
25850301	25852211	1
1605219	1602589	1
55620767	55623202	1
25918116	25916461	1
78186866	78185799	1
58706260	58704545	1
98188952	98190121	1
7079547	7078411	1
58169029	58167377	1
71527355	71525757	1
26228795	26227392	1
75825847	75824717	1
4281581	4280550	1
2378228	2379754	1
62369944	62368625	1
311862953	311864098	1
59117186	59119528	1
17786952	17785906	1
1969931	1971343	1
244772183	244771116	1
6957351	6954058	1
53374844	53376811	1
12256002	12258353	1
2161542	2162831	1
71554453	71555901	1
6136242	6137828	1
54997855	54994820	1
24081395	24082807	1
4486408	4488159	1
24343527	24342235	1
4378119	4379210	1
244830096	244828543	1
311262031	311260967	1
4379209	4378037	1
26311569	26310349	1
311321171	311319618	1
55716528	55718132	1
6961471	6958436	1
245369896	245371035	1
98189210	98190358	1
25857047	25855944	1
1984552	1983443	1
244472342	244470390	1
245365622	245364492	1
61636019	61638241	1
243963084	243964295	1
23025855	23026886	1
24199064	24200629	1
4759539	4755856	1
57953990	57956164	1
72249478	72247463	1
2624744	2627842	1
24200628	24199171	1
310979246	310977306	1
54487133	54488785	1
54826761	54825289	1
135485881	135484847	1
71579263	71577641	1
72501922	72503751	1
52049242	52050537	1
77229815	77231890	1
2013154	2011967	1
5678390	5680189	1
26327682	26326105	1
26442864	26440303	1
25856026	25857045	1
58216406	58215288	1
26158509	26156635	1
78168212	78166998	1
292612827	292610494	1
270494856	270492523	1
73591923	73593107	1
1488233	1486599	1
57900780	57902333	1
4082790	4079653	1
23317878	23316688	1
76290530	76289259	1
73754196	73752646	1
56687670	56686645	1
2381224	2382243	1
22502725	22503990	1
72875199	72877991	1
2834644	2833169	1
74937611	74939497	1
77700982	77699657	1
56962672	56961173	1
4249959	4247980	1
2428732	2427569	1
322647	324509	1
72708473	72706449	1
8610416	8609073	1
77438797	77436731	1
22504040	22502721	1
87432	85732	1
76630380	76631762	1
56342911	56345205	1
4248029	4249909	1
77702015	77704948	1
22775918	22777645	1
76648964	76651834	1
74693454	74694596	1
74303193	74304506	1
1464765	1466858	1
22432694	22435300	1
22540694	22542490	1
74694592	74693408	1
22527688	22528983	1
22673765	22675651	1
75864940	75863237	1
20769123	20772353	1
56576514	56577533	1
178707912	178706839	1
4076983	4075868	1
76233904	76235208	1
76197797	76194771	1
53515967	53514561	1
22438602	22440251	1
22884895	22883870	1
25149020	25147554	1
22774585	22775727	1
76289212	76290516	1
24764613	24763099	1
22772109	22771018	1
73926262	73928826	1
77679259	77681778	1
75932766	75931216	1
23047447	23048802	1
76294411	76296555	1
172766270	172767493	1
7397637	7396177	1
77708309	77705100	1
77699655	77700983	1
76412060	76414267	1
77211362	77209467	1
52669712	52673482	1
77710905	77709319	1
18346143	18344713	1
252842845	252843855	1
75944312	75945745	1
52791814	52793226	1
24845549	24847090	1
75906839	75905358	1
22529000	22527675	1
52589920	52598208	1
54766480	54767712	1
22808362	22807100	1
13481797	13480658	1
53514562	53516043	1
4075863	4076987	1
24554346	24556400	1
77985	79280	1
76338921	76340228	1
4190965	4192794	1
52694486	52696084	1
33796435	33795218	1
310487834	310489009	1
24593050	24590471	1
3603293	3601677	1
52734090	52732777	1
73557193	73555934	1
174501487	174500261	1
22777686	22775905	1
21950765	21951901	1
17746	16559	1
52553616	52551145	1
51961875	51960628	1
56228138	56230135	1
73111164	73113011	1
3931026	3932996	1
244003365	244004720	1
18348921	18347287	1
324451	322811	1
23511354	23512655	1
56308063	56309382	1
57631742	57630654	1
22435302	22432597	1
25162155	25161049	1
13478013	13479344	1
3616672	3614984	1
76111380	76112786	1
56442154	56440499	1
9588728	9585552	1
21460097	21461968	1
76194757	76197828	1
70114190	70113099	1
72782510	72783952	1
18307219	18305942	1
134372435	134373751	1
56686646	56687671	1
85730	87439	1
252459563	252458457	1
77827362	77825926	1
77702035	77704941	1
56507951	56509897	1
74999809	74997620	1
3583849	3582713	1
23523950	23525221	1
73090728	73093121	1
76286773	76288044	1
2427591	2428721	1
2833170	2834669	1
68676	69761	1
221041850	221042908	1
77895523	77894246	1
75780732	75782996	1
76414227	76412056	1
73237619	73235880	1
77705077	77708301	1
105117754	105116069	1
52793087	52791807	1
77436708	77438843	1
2953871	2952669	1
2369318	2367963	1
5964412	5965806	1
76320995	76322137	1
77709323	77710906	1
2378102	2379691	1
365710	364682	1
74886193	74887983	1
3043991	3042837	1
21542402	21541401	1
74939472	74937610	1
22948271	22947021	1
73386920	73390663	1
56345147	56342910	1
74997591	74999810	1
24847089	24845515	1
56705822	56703366	1
77729895	77728639	1
23475105	23473816	1
24923071	24919937	1
72877978	72875189	1
74462517	74461174	1
7396175	7397638	1
274754512	274755627	1
78943809	78945038	1
73423680	73424978	1
56440626	56442107	1
75905317	75906819	1
318036711	318037730	1
78487313	78485979	1
77815753	77813957	1
73754576	73755718	1
33795901	33794756	1
3602074	3603294	1
2367964	2369316	1
73997513	73999006	1
7760553	7761746	1
33796129	33794990	1
23048804	23047440	1
79279	77981	1
72706438	72708474	1
56577532	56576519	1
24556402	24554348	1
52551152	52553695	1
76296515	76294398	1
73755669	73754575	1
13479343	13477964	1
52851310	52853172	1
52831724	52830504	1
1466857	1464791	1
22684185	22685420	1
4192757	4190964	1
73892428	73890854	1
21541408	21542409	1
74887982	74886192	1
73390683	73386955	1
8609071	8610381	1
76340230	76338938	1
7761748	7760561	1
77813949	77815757	1
272740312	272738681	2
250011974	250010673	2
154748897	154747518	2
249932901	249934184	2
179380839	179377681	2
26391745	26383835	2
272738643	272740313	2
53374994	53376796	2
5813617	5815431	2
25925517	25926794	2
153608949	153611120	2
152472193	152470241	2
276817963	276819030	2
151955279	151954029	2
272622173	272620614	2
72595777	72597033	2
272669649	272670656	2
249934219	249932864	2
250207208	250209457	2
154651245	154649305	2
154839171	154841423	2
154649303	154651321	2
272599048	272597738	2
154594732	154596048	2
246744930	246746657	2
25925517	25926812	2
152297668	152299410	2
153249014	153250117	2
152517996	152516767	2
155160567	155157586	2
250010677	250012047	2
251236433	251237605	2
179959629	179958220	2
27128803	27130518	2
103517922	103519637	2
18348921	18347287	2
153236481	153238553	2
153754903	153756753	2
272547638	272549155	2
154364863	154362266	2
313060482	313062161	2
153597591	153599258	2
72595777	72597012	2
154577562	154576132	2
154816382	154817947	2
152991391	152989493	2
23984020	23982971	2
250132054	250131032	2
25926823	25925519	2
312154733	312156376	2
272620576	272622165	2
272670655	272669639	2
154722193	154721171	2
202823246	202821675	2
154331565	154333106	2
153238615	153236507	2
179377661	179380840	2
25926835	25925519	2
250067357	250066284	2
72597011	72595713	2
154817985	154816387	2
272535596	272536933	2
249934201	249932906	2
153944595	153943348	2
151954000	151955283	2
154596053	154594731	2
155157593	155160571	2
154747558	154748880	2
72597011	72595776	2
154333108	154331561	2
153599245	153597590	2
154576130	154577566	2
153250098	153249013	2
154721172	154722191	2
152438754	152441582	2
250311282	250309975	2
252539756	252538686	2
273892152	273890644	2
277612073	277613365	2
250325260	250328040	2
250276121	250278448	2
252353112	252349576	2
274266073	274264919	2
275236655	275237983	2
250560259	250558886	2
253955392	253953359	2
273150549	273153314	2
254608900	254607215	2
273780407	273779154	2
275171144	275172946	2
278322018	278320006	2
274917930	274919333	2
275481530	275480499	2
252907881	252906301	2
204223365	204224876	2
251777840	251779867	2
274847268	274844572	2
252470584	252468176	2
273856687	273860013	2
274907332	274909728	2
273863411	273859947	2
275370011	275368446	2
274976236	274977879	2
171074802	171075866	2
252309746	252307743	2
272383582	272382527	2
273779155	273780465	2
129115933	129118998	2
279610769	279609750	2
273135819	273133468	2
335939403	335942996	2
274983167	274979778	2
251994471	251998121	2
152441581	152438735	2
205032376	205031216	2
275565529	275564459	2
275099808	275101778	2
277786434	277785184	2
251490544	251489360	2
253138444	253141797	2
253608637	253609815	2
255794390	255795715	2
274754488	274755747	2
275395474	275397285	2
275812110	275813171	2
205409893	205408682	2
252768118	252769131	2
104102892	104104478	2
205045552	205043417	2
277601532	277602680	2
279609751	279610770	2
253666834	253665485	2
255294359	255293235	2
275338450	275339643	2
205026529	205025474	2
204115261	204117285	2
273109039	273110919	2
275097802	275096048	2
252113275	252112238	2
244830099	244828546	2
72579644	72578079	2
252494010	252490567	2
255208004	255209662	2
204613791	204611701	2
26151756	26152949	2
252690783	252687772	2
277051505	277053268	2
273860033	273856680	2
255264455	255265597	2
273450606	273452213	2
251384083	251382668	2
205549748	205550968	2
274016239	274018542	2
277203738	277205189	2
279459826	279457610	2
250328096	250325382	2
250233701	250235122	2
255520556	255519327	2
274119364	274120524	2
252411074	252409611	2
252465253	252461933	2
257562285	257564063	2
257698309	257696972	2
252788405	252786990	2
311648463	311649650	2
275011947	275007937	2
273877432	273876350	2
203207635	203209608	2
252904289	252903129	2
274650033	274649023	2
203915985	203913865	2
276046428	276047834	2
331160736	331162466	2
276839180	276837750	2
273299803	273301692	2
252480981	252479740	2
250561885	250563324	2
254607213	254608901	2
254630009	254631223	2
275568628	275566610	2
273133472	273135862	2
335947762	335950731	2
276076954	276078138	2
277975938	277974577	2
129118991	129115824	2
250309982	250311283	2
275564460	275565521	2
273153247	273150518	2
274431858	274434551	2
250558887	250560284	2
255209706	255208003	2
276486311	276485133	2
276609555	276610619	2
252307747	252309747	2
275000145	274998898	2
253003341	253005173	2
24305072	24307114	2
256366874	256365549	2
252468177	252470579	2
254769838	254771424	2
252437027	252435840	2
204218403	204219500	2
252458461	252459858	2
255215760	255217841	2
252490568	252494014	2
274819204	274821153	2
274270036	274268009	2
255217930	255215759	2
276409177	276411240	2
277613367	277612069	2
273890645	273892150	2
254047938	254049719	2
253953339	253955390	2
277307802	277308893	2
275007914	275011924	2
203913899	203915980	2
203209607	203207586	2
251523333	251525492	2
273734221	273735630	2
274806415	274804958	2
278345914	278344604	2
253035129	253036922	2
274909724	274907370	2
251774915	251776060	2
276837748	276839196	2
335942377	335939396	2
253005187	253003343	2
252906293	252907801	2
274018517	274016238	2
205043448	205045511	2
274998890	275000146	2
274835712	274834525	2
277923129	277924466	2
255795720	255794401	2
335950733	335947758	2
277284284	277286206	2
274264932	274266059	2
205031223	205032338	2
273452224	273450605	2
251489343	251490536	2
257696952	257698310	2
252459857	252458460	2
252479780	252480979	2
251525485	251523332	2
312954202	312953006	3
245078867	245081290	3
227356050	227357276	3
307956849	307953556	3
249782088	249783395	3
229411735	229410194	3
246900895	246899078	3
245081313	245078737	3
241118210	241116813	3
227465977	227467353	3
249593334	249594389	3
313022294	313021086	3
246892331	246893731	3
313189823	313191196	3
241116793	241118241	3
246627497	246626346	3
296845027	296846136	3
312953010	312954203	3
182588255	182586336	3
308158886	308157585	3
296822569	296823678	3
296833780	296834889	3
296856192	296857301	3
308658711	308657413	3
246893781	246892330	3
298517101	298515773	3
128046473	128045103	3
133814384	133811793	3
222574319	222571719	3
249856154	249857752	3
315784359	315782356	3
174501460	174500225	3
52851283	52853178	3
227333875	227332202	3
239953040	239954911	3
315663283	315662066	3
239954862	239953093	3
222699179	222700201	3
128055217	128053934	3
298687955	298686369	3
291254055	291255152	3
315829112	315827889	3
307953602	307956853	3
78945052	78943808	3
313021084	313022304	3
296857291	296856167	3
296846126	296845002	3
296834879	296833755	3
296823668	296822544	3
249665053	249666135	3
227467352	227465976	3
52694507	52695619	3
246626347	246627498	3
70441449	70440154	3
249594388	249593339	3
315827887	315829128	3
52831667	52830495	3
248535060	248533849	3
246618814	246617429	3
314379795	314382320	3
311260996	311262027	3
27036984	27038117	3
241359437	241360906	3
249345719	249346900	3
309046224	309045121	3
310159219	310160478	3
308792931	308790616	3
245757944	245756796	3
242776864	242779032	3
307314457	307316121	3
310977298	310979373	3
246702259	246703437	3
314393130	314391085	3
248661320	248663176	3
313502860	313501532	3
309726257	309725193	3
315546314	315543606	3
248608304	248607009	3
311495949	311497541	3
248181141	248178523	3
313368227	313369618	3
313294097	313295818	3
313256495	313257787	3
309282959	309285100	3
312982577	312980214	3
311537051	311538424	3
247217448	247218614	3
309305615	309306973	3
307337133	307335040	3
312384242	312382722	3
249459492	249453049	3
241934757	241931530	3
103442662	103443792	3
245254653	245253502	3
310565093	310567330	3
244886446	244887717	3
247562184	247560994	3
300759827	300758031	3
308924797	308923313	3
242097983	242096982	3
249468017	249466911	3
246746920	246744998	3
246891233	246893050	3
309620382	309618574	3
308496542	308493348	3
311753415	311755106	3
248158875	248157082	3
314647481	314644086	3
245228386	245226908	3
246067662	246065656	3
247628223	247625755	3
243824650	243822947	3
246898323	246899798	3
249356311	249354749	3
307734099	307735802	3
246966939	246967949	3
226819921	226821072	3
246639519	246640688	3
310382787	310384241	3
125797719	125796556	3
245830140	245829124	3
25918161	25915978	3
72515142	72516161	3
247090157	247091302	3
247373930	247372014	3
311800709	311799387	3
313017245	313018453	3
245501668	245504232	3
248271671	248273431	3
248202001	248204316	3
310217294	310219819	3
309284916	309282988	3
243649064	243650338	3
248114386	248112980	3
310220920	310219817	3
245369794	245371077	3
312482376	312480316	3
227959717	227961417	3
294915769	294917253	3
310196516	310198240	3
313855975	313853528	3
313270047	313271165	3
245740266	245741723	3
244114502	244115557	3
315594793	315598296	3
246899797	246898421	3
246516866	246518053	3
311799382	311800788	3
311969706	311972405	3
245735027	245736334	3
25856026	25857033	3
313851808	313850648	3
245253569	245254633	3
296420956	296422428	3
312430206	312431600	3
243092141	243090798	3
310160557	310159226	3
312581347	312582948	3
312827196	312828353	3
245217815	245218966	3
273452185	273450605	3
248268994	248270166	3
244990092	244991618	3
228049944	228048427	3
244906897	244908033	3
296142942	296141542	3
247379486	247382197	3
314736627	314735011	3
249513726	249509902	3
227681278	227682429	3
295977690	295975717	3
311746354	311745215	3
246155800	246154700	3
72579659	72578010	3
314140855	314139389	3
246650888	246649857	3
250628551	250626977	3
242759107	242757815	3
244785315	244783471	3
242594455	242593277	3
312858741	312857191	3
295613821	295611386	3
246714132	246712648	3
315467355	315468995	3
296011053	296009617	3
246617406	246618815	3
246640687	246639515	3
227679623	227681224	3
240661278	240659887	3
329873169	329872105	3
243650400	243649081	3
226923258	226922140	3
247218646	247217423	3
296135425	296133482	3
246005499	246006788	3
226922096	226923283	3
314337140	314338228	3
227795233	227793956	3
247082889	247081528	3
308542344	308545730	3
310017455	310018855	3
248157023	248158903	3
248569976	248568375	3
103299706	103298528	3
246187083	246185356	3
125732292	125734298	3
226785318	226783285	3
246555332	246557008	3
311319499	311321175	3
247007052	247005646	3
296003643	296002492	3
25409867	25408473	3
310488993	310487863	3
311718052	311715980	3
246710463	246711959	3
242967560	242966127	3
315535872	315537422	3
246006769	246005408	3
243822948	243824654	3
230513816	230512392	3
315537484	315535823	3
246154302	246155759	3
312582989	312581886	3
244004749	244003394	3
27128860	27130686	3
295532634	295535225	3
310311064	310313031	3
308010684	308012081	3
246899799	246900941	3
309882639	309884084	3
244363100	244364131	3
297175154	297176386	3
314639562	314638291	3
246852083	246855166	3
228236512	228238989	3
245364508	245365632	3
312156773	312158287	3
248178461	248181139	3
313295166	313294114	3
103517970	103519838	3
314687223	314689880	3
311260998	311262056	3
227682386	227681286	3
313795629	313796828	3
315468904	315467360	3
243493311	243494696	3
241988620	241991868	3
248019793	248021547	3
248005038	248006465	3
246936945	246939023	3
245166383	245168272	3
315539057	315540340	3
243063690	243062164	3
244885401	244884364	3
249429985	249428330	3
311497540	311495969	3
311859142	311857625	3
248315721	248314135	3
244200049	244201185	3
244212970	244214106	3
243257664	243259001	3
311316229	311318391	3
248663175	248661301	3
246703415	246702213	3
296354890	296352215	3
103517964	103519844	3
309937360	309935909	3
295637746	295636550	3
311868757	311865089	3
313060515	313062314	3
312158286	312156670	3
26311548	26310391	3
296001164	296002510	3
245874843	245872816	3
243695258	243693384	3
309530625	309532208	3
312431605	312430205	3
245756794	245757939	3
8431045	8429912	3
296002461	296001154	3
249465419	249460203	3
308790659	308792932	3
329872109	329873134	3
152297761	152299635	3
152297755	152299587	3
247005644	247007050	3
244783472	244785316	3
249346899	249345709	3
249432912	249431509	3
245630503	245627189	3
248568364	248570016	3
308597427	308601539	3
307316111	307314453	3
312857183	312858769	3
312480353	312482377	3
312754840	312755922	3
296002484	296003650	3
245226906	245228354	3
243893795	243892611	3
245411058	245412197	3
72249406	72246983	3
244828496	244830112	3
249453053	249459484	3
309133025	309131907	3
313060479	313062392	3
310391424	310390114	3
329873141	329872107	3
313159381	313162488	3
227961461	227959716	3
313572462	313571230	3
244991614	244990097	3
314339326	314338235	3
8609107	8610471	3
236287556	236288836	3
312622677	312624557	3
329872108	329873133	3
242846002	242847093	3
312084170	312085612	3
313257789	313256494	3
228435517	228433880	3
241538142	241536946	3
249466909	249468015	3
246649870	246650889	3
295086853	295088709	3
313018455	313017235	3
244887722	244886490	3
244830189	244828504	3
245300863	245302200	3
26158518	26156662	3
307268216	307267059	3
315543598	315546315	3
311716014	311714761	3
312941507	312942877	3
246745008	246746780	3
314334741	314333566	3
314226818	314225688	3
242283100	242285319	3
306519993	306518701	3
227656777	227654927	3
312156489	312154726	3
295026054	295024126	3
247625762	247628215	3
314391092	314393077	3
308802679	308800133	3
296857267	296856143	3
296846102	296844978	3
296834855	296833731	3
296823644	296822520	3
313062280	313060481	3
245741734	245740313	3
310567347	310565098	3
310979330	310977276	3
310893323	310891383	3
315598304	315594792	3
232896068	232894974	3
244076498	244074252	3
297430059	297431501	3
246438671	246437565	3
241099399	241100925	3
300953076	300950743	3
244472321	244469820	3
246744996	246746846	3
245375585	245372079	3
247372015	247373934	3
247233577	247234911	3
312755939	312754839	3
312581884	312582984	3
244003383	244004750	3
314139399	314140856	3
329873127	329874218	3
248659373	248661172	3
247382196	247379485	3
313853529	313855949	3
312828364	312827204	3
247560989	247562149	3
242811434	242812594	3
311375522	311374281	3
313377996	313376860	3
241931549	241934689	3
245365631	245364474	3
313850634	313851782	3
313501542	313502852	3
249460186	249465423	3
248204327	248202000	3
247091301	247090162	3
311714732	311715964	3
310198242	310196530	3
245011876	245014236	3
310219806	310220864	3
246154698	246155774	3
245168283	245166388	3
308493364	308496486	3
27038116	27036977	3
316655250	316656422	3
329874211	329873120	3
313369515	313368226	3
315364303	315362453	3
244375483	244373660	3
243090865	243092142	3
310487900	310489009	3
103443800	103442658	3
294917240	294915765	3
311321177	311319579	3
314333582	314334730	3
311262031	311260982	3
314382073	314379794	3
242113795	242112701	3
329874212	329873166	3
312154718	312156475	3
329873165	329874211	3
329873179	329874213	3
329874210	329873167	3
248661177	248659381	3
187118998	187117757	4
174896390	174897532	4
177739307	177738276	4
291527457	291529136	4
269402931	269404043	4
101802854	101803972	4
155891618	155893108	4
177987521	177989614	4
176429791	176428598	4
172355183	172356895	4
291527535	291529214	4
175068603	175067560	4
291528105	291529745	4
156980810	156978855	4
269404008	269405633	4
291529179	291530561	4
155280178	155281446	4
175405762	175404026	4
291529023	291530564	4
174632730	174634361	4
170795177	170797087	4
269402988	269404649	4
177921393	177922409	4
269404614	269406245	4
174695831	174698155	4
291528183	291529820	4
177738300	177736759	4
291527721	291529367	4
177412699	177413880	4
269681654	269682916	4
291527613	291529292	4
269403321	269404952	4
269402931	269404346	4
291528720	291530357	4
171636408	171637832	4
177738307	177739371	4
177895106	177896434	4
177736763	177738373	4
291528411	291530048	4
291528489	291530126	4
291527877	291529517	4
291527799	291529442	4
170449838	170447133	4
176012270	176011134	4
171692772	171694151	4
291804502	291805779	4
269403477	269405105	4
178644736	178647024	4
173772276	173770081	4
269402928	269404496	4
155157587	155160847	4
178191291	178192556	4
174859995	174861521	4
175139588	175140655	4
177413885	177412569	4
269403087	269404709	4
178131017	178133557	4
269403159	269404784	4
173311829	173310093	4
176420292	176419258	4
269403552	269405180	4
319714941	319713265	4
269403399	269405012	4
176466988	176468319	4
269402931	269404406	4
156978856	156980913	4
269403630	269405255	4
269403705	269405330	4
126826255	126824999	4
156283370	156281841	4
177480789	177479008	4
177479129	177480790	4
176274235	176275566	4
176484406	176486208	4
176419268	176420281	4
175518143	175515549	4
269403783	269405405	4
202880804	202879509	4
76649252	76651825	4
102796325	102794847	4
156305349	156306860	4
174739184	174736887	4
177989616	177987520	4
291121403	291119523	4
177103346	177101772	4
176343981	176342899	4
334183038	334181896	4
179377673	179380918	4
322842522	322843613	4
155322514	155320910	4
155881349	155878938	4
178693815	178692601	4
173310001	173311839	4
171858477	171857056	4
174500169	174501494	4
155281538	155280177	4
178682125	178680905	4
169296317	169294008	4
179415189	179416871	4
178647011	178644702	4
176428524	176429792	4
177204791	177203169	4
175605995	175607023	4
178991930	178993528	4
178774249	178775433	4
176507842	176505422	4
176242628	176243977	4
179959626	179958241	4
176486270	176484378	4
174535221	174533686	4
175347996	175349225	4
335496290	335499106	4
176216051	176214507	4
293109079	293108063	4
174607601	174609427	4
176411337	176413307	4
173769790	173767943	4
78945013	78943814	4
155374781	155371611	4
292450883	292448925	4
269682951	269681647	4
175345763	175346941	4
176468318	176466987	4
155371439	155368215	4
173159473	173160537	4
155337724	155340183	4
126557840	126558934	4
174698148	174695830	4
157018330	157016417	4
155893101	155891659	4
175622534	175623805	4
291805814	291804501	4
176745224	176743671	4
272044070	272045176	4
177101773	177103368	4
292487791	292486082	4
175404027	175405763	4
173770067	173772274	4
322843678	322842521	4
268973304	268971442	4
175349185	175347977	4
175416534	175418465	4
294503531	294502371	4
334181909	334183048	4
324455837	324454761	4
174533690	174535225	4
272045247	272044081	4
319713266	319714954	4
178803709	178802405	4
176505426	176507843	4
187117758	187118987	4
25857047	25856028	4
177896439	177895126	4
173302735	173300495	4
155368177	155371437	4
172356888	172355182	4
174501457	174500165	4
72516160	72515144	4
174861517	174859985	4
155371597	155374791	4
178174785	178176182	4
178993530	178991923	4
176413306	176411330	4
178775375	178774248	4
176214511	176216022	4
174609426	174607618	4
175259234	175260706	4
102794842	102796326	4
175623804	175622563	4
24601740	24600118	4
24593206	24591818	4
24601968	24600352	4
24597926	24596388	4
316830035	316828824	4
24597926	24596463	4
24596870	24595242	4
24601515	24599902	4
24601590	24599980	4
24593206	24591743	4
24596795	24595182	4
24592375	24590753	4
24593206	24591668	4
24592225	24590597	4
24592525	24590909	4
318037759	318036596	4
320048851	320049867	4
317536242	317537783	4
269399421	269397718	4
335947672	335950740	4
24592150	24590537	4
316987599	316989083	4
319755758	319756957	4
335741794	335744502	4
317372104	317374692	4
333957469	333955253	4
319580483	319581709	4
291508148	291506511	4
317119509	317117356	4
335160152	335159073	4
291507833	291506295	4
316141787	316143241	4
291523662	291522025	4
333117016	333118467	4
321700833	321702080	4
317001677	317000016	4
321709416	321707098	4
321878172	321877057	4
291523740	291522331	4
291509192	291507801	4
291508220	291506586	4
291523356	291521719	4
319615684	319613351	4
333515494	333516786	4
334775445	334774051	4
317896636	317895017	4
334741573	334738952	4
317231348	317229984	4
291509192	291507720	4
291523125	291521494	4
291523743	291522178	4
319693117	319695012	4
318891359	318893305	4
176073577	176074827	4
269400207	269398702	4
332626108	332627412	4
317895027	317896691	4
319058784	319057216	4
291523740	291522256	4
291523047	291521422	4
320226989	320225472	4
325411848	325414211	4
291523200	291521569	4
320049794	320048751	4
321877058	321878218	4
291508679	291507039	4
317130180	317132390	4
319613262	319615703	4
323882934	323884667	4
316925559	316924558	4
291508601	291506964	4
319132001	319130949	4
316744351	316743107	4
335757861	335759063	4
321812794	321811742	4
291508448	291506814	4
321724593	321722314	4
335759062	335757941	4
317132389	317130296	4
171201925	171203658	4
316710401	316708206	4
316808698	316809723	4
269400183	269398780	4
316128384	316127287	4
317985821	317984091	4
291508373	291506754	4
182171160	182172161	4
334742942	334741800	4
317220328	317218865	4
129119609	129115965	4
172595025	172596755	4
322303527	322305353	4
291523278	291521659	4
59154235	59153120	4
269400027	269398402	4
269399949	269398324	4
334794121	334791371	4
269399796	269398174	4
269399721	269398099	4
269399646	269398024	4
269399571	269397949	4
269399496	269397874	4
269399421	269397796	4
333955500	333957470	4
324895072	324896226	4
176611327	176612655	4
54993988	54990728	4
316965477	316966634	4
335173194	335175506	4
179931550	179929277	4
269400186	269398627	4
269399871	269398249	4
317374697	317372115	4
324085509	324086654	4
315954815	315953112	4
27925253	27923556	4
336027559	336029412	4
320649375	320647717	4
318581496	318579739	4
335478723	335477293	4
172437821	172439332	4
316708249	316710495	4
318777606	318778802	4
7490665	7488608	4
323123586	323122462	4
335700806	335704141	4
320362560	320364959	4
315975071	315974025	4
319523934	319525877	4
323080598	323079330	4
319185957	319187318	4
320582326	320583810	4
316853792	316850859	4
223529453	223530622	4
319756967	319755756	4
172535726	172538881	4
334532803	334534122	4
335698105	335700765	4
319542123	319544534	4
335175484	335173340	4
335950739	335947611	4
171130925	171132622	4
316655241	316656425	4
316999960	317001678	4
176074823	176073603	4
317169184	317168138	4
317156857	317158257	4
316127285	316128373	4
172092929	172096003	4
128641654	128639423	4
323084348	323082012	4
1605132	1602700	4
318893316	318891358	4
321912488	321915544	4
317229991	317231343	4
316984025	316985647	4
